app_id,reviewId,userName,review,datetime
id.go.kpu.sirekap2024,a147e1ef-bc1d-434a-a2f0-64e1857a33ae,Pengguna Google,aplikasi abal2 tpi biaya milyaran,2024-11-20 20:47:39
id.go.kpu.sirekap2024,a1b2f607-3c32-4820-80bd-f72bdc7612dc,Pengguna Google,"Tanggal 20 november, aplikasi tidak dapat diupdate. Tanggal 7 November 2024 ""Aplikasi versi ini sudah tidak dapat digunakan""",2024-11-20 20:46:12
id.go.kpu.sirekap2024,1905f43d-2cd2-4512-9a82-ae2f044e7848,Pengguna Google,Mantapppp,2024-11-20 20:43:09
id.go.kpu.sirekap2024,e55364d5-e210-4aef-8d4a-052a964274d5,Pengguna Google,Semoga bisa di andalkan sampe hari H agar tidak membebani relawan,2024-11-20 20:41:55
id.go.kpu.sirekap2024,e7d528c4-cabd-40a8-b40b-37ae0a2ae280,Pengguna Google,"Gerakan kamera mohon ditingkatkan, terasa sangat berat dan patah patah",2024-11-20 20:39:08
id.go.kpu.sirekap2024,8442be10-2da2-4a59-8de6-bce77e82cfc0,Pengguna Google,Bagus aman,2024-11-20 20:37:25
id.go.kpu.sirekap2024,cf4632c2-e017-46b9-bcc2-fdeb2b617762,Pengguna Google,"271 lancar, update 273. Malah nggak bisa login , keterangan. Salah username dan password.. pie kieeee",2024-11-20 20:36:58
id.go.kpu.sirekap2024,f96f8ea8-74d1-4bb1-af30-e02aed42fb39,Pengguna Google,Mantap,2024-11-20 20:32:00
id.go.kpu.sirekap2024,b03b3df4-9c9c-4338-81bd-16508bf815c7,Pengguna Google,"Saya tidak bisa memilih bimtek, hanya bisa memilih rekapitulasi. Jika saya pilih bimtek saya tidak bisa login ke dalam aplikasi. Hal tersebut sangat menghabat pekerjaan, serta pemahaman dan pemgalaman saya dalam menggunakan fitur2 yg ada di aplikasi.",2024-11-20 20:27:25
id.go.kpu.sirekap2024,7af8cdf2-7888-4247-8590-312323d299f4,Pengguna Google,Belum ada kendala saat bimtek,2024-11-20 20:24:37
id.go.kpu.sirekap2024,52030f26-c405-41ac-abe5-1b70ffdd11a6,Pengguna Google,Susah login,2024-11-20 20:24:30
id.go.kpu.sirekap2024,d0ec8baa-f3e8-4adf-a713-88c070619c4a,Pengguna Google,Kenapa sudah di download tidak bisa di buka,2024-11-20 20:24:06
id.go.kpu.sirekap2024,7a11d913-538d-4b01-b4a7-53e76dbfc7be,Pengguna Google,"Sangat baik,tepat sasaran",2024-11-20 20:21:22
id.go.kpu.sirekap2024,59650017-f880-4e2d-a8fa-b2aef0affee1,Pengguna Google,Penting sekali,2024-11-20 20:20:47
id.go.kpu.sirekap2024,56efbf42-c2d1-4883-9deb-f09f7cc35a32,Pengguna Google,Bosok,2024-11-20 20:19:34
id.go.kpu.sirekap2024,debe0a99-7b8e-4fa6-9f04-456ecc61136f,Pengguna Google,"Ini kenapa saya tidak bisa login, padahal di versi sebelumnya lancar tidak ada kendala sekarang ngestuck di login aja",2024-11-20 20:17:51
id.go.kpu.sirekap2024,6790b5ff-6c6f-4f6c-acf8-eeb6f8016df4,Pengguna Google,Aplikasi tak layak,2024-11-20 20:17:49
id.go.kpu.sirekap2024,729c1f14-ceef-480c-ac4a-b7b98bc48d10,Pengguna Google,Aplikasi belum mateng tapi dipaksain ya jadinya gini,2024-11-20 20:17:32
id.go.kpu.sirekap2024,e7755e70-3df6-4886-8f8c-0f76bd1583d0,Pengguna Google,Bagus dan sangat bermanfaat,2024-11-20 20:16:58
id.go.kpu.sirekap2024,50260650-1455-48fd-b9f4-3dc48eac9ac7,Pengguna Google,Aplikasi ini lebih banyak masalahnya dari pada waktu pilpres..,2024-11-20 20:13:46
id.go.kpu.sirekap2024,973316f3-26df-4e5f-9532-1e397b59c50d,Pengguna Google,Bagus,2024-11-20 20:06:06
id.go.kpu.sirekap2024,ebce09a0-e5a6-458c-a2aa-12772265e40c,Pengguna Google,Tolong server dipersiapkan dengan baik. Jangan kyak pemilu banyak yg down gambar tidak terkirim,2024-11-20 20:02:21
id.go.kpu.sirekap2024,476de6df-a3c4-412d-8297-a4fcb0b2f173,Pengguna Google,Semoga sukses sampai hari H,2024-11-20 20:02:03
id.go.kpu.sirekap2024,ea3cf25f-3eb7-4243-bd0a-78c2ea97dfa5,Pengguna Google,"Untuk sirekap hanya sekedar membebani anggaran yg tidak sesuai... Sebenarnya TDK harus ribet pake aplikasi,,,ini cuman tambah kerjaan aja, dlu gak pke aplikasi PDA jdi presiden,atau anggota pemerintahan lain nya.",2024-11-20 19:59:47
id.go.kpu.sirekap2024,43f0865c-23f3-4ccf-92f5-af067d5a3a43,Pengguna Google,Bagus,2024-11-20 19:58:25
id.go.kpu.sirekap2024,f15c94ff-8acb-4494-86ed-3d8efda2478b,Pengguna Google,Tolong versi 2.73 kenapa tidak bisa di donwload,2024-11-20 19:54:11
id.go.kpu.sirekap2024,fb248ea6-3d3d-41db-9a14-3e0e90e13bae,Pengguna Google,Jangan bercanda lagi ya😅 nih bintang 5 dulu siapa tau bug nya anu😁,2024-11-20 19:51:21
id.go.kpu.sirekap2024,3d4b1512-c879-4afa-8d6a-b256267f4092,Pengguna Google,Sangt bagus,2024-11-20 19:45:28
id.go.kpu.sirekap2024,890014fc-c76a-4691-90e1-bdcea4e76d23,Pengguna Google,Mantap,2024-11-20 19:44:15
id.go.kpu.sirekap2024,4b8d6258-27a5-4bf5-b041-e68fe7637b80,Pengguna Google,hehehe,2024-11-20 19:19:40
id.go.kpu.sirekap2024,ada3f0ed-d2ea-46b7-aee7-6a4af2f11be5,Pengguna Google,Bagaimana solusinya jika lupa password akun sirekap??,2024-11-20 19:18:48
id.go.kpu.sirekap2024,c93a4784-a5df-41b8-b2fd-cec23e7d8386,Pengguna Google,Aplikasinya masih belum bisa dinupdate secara maksimal mungkin perlu diperbaiki lagi,2024-11-20 19:18:37
id.go.kpu.sirekap2024,6f7096b6-fc28-4de2-b5c5-58343b17468b,Pengguna Google,Good,2024-11-20 19:11:23
id.go.kpu.sirekap2024,15142947-0914-494e-a7b0-fd40a183de94,Pengguna Google,Joss bgt,2024-11-20 19:10:11
id.go.kpu.sirekap2024,89aa6875-7d29-4de0-ba19-8acddc36dce7,Pengguna Google,"Apk aneh, ganti versi Mulu tapii gitu gitu aja pun",2024-11-20 19:06:26
id.go.kpu.sirekap2024,7ea600a4-343d-433d-a448-30b7bea9cc77,Pengguna Google,udah masuk pke password baru tpi ttep ga bisa submit ini gmna besok pas hari H klo g bsa masuk?????,2024-11-20 18:55:55
id.go.kpu.sirekap2024,4a5bb8ad-039a-4b66-a68c-e083861766f2,Pengguna Google,Kok ndk bisa di update,2024-11-20 18:54:59
id.go.kpu.sirekap2024,1b4fa753-2a87-47de-89df-f99b9531a9c4,Pengguna Google,Di suruh update versi 2.73 malah loading trus ini gimna,2024-11-20 18:53:32
id.go.kpu.sirekap2024,7ebae2b6-bd48-4cb8-96be-fb025bd09e01,Pengguna Google,Siip,2024-11-20 18:53:16
id.go.kpu.sirekap2024,8f0fd615-d686-4b1c-99a9-92c071942ea6,Pengguna Google,Tidak bisa di upgrade,2024-11-20 18:49:48
id.go.kpu.sirekap2024,4f311d2f-566a-4c06-8a90-37043620296e,Pengguna Google,"Sedikit sedikit update, sedikit sedikit update, baru login saja susah, kasihan kami di pelosok",2024-11-20 18:48:28
id.go.kpu.sirekap2024,69e26b13-0f14-4a86-89bc-598642f829f1,Pengguna Google,Bagus,2024-11-20 18:47:54
id.go.kpu.sirekap2024,26187039-3c15-49af-808e-724954bf6f89,Pengguna Google,🙂pusingh,2024-11-20 18:46:42
id.go.kpu.sirekap2024,bb513fc1-ef65-4f25-b4ac-e4f846ce48d7,Pengguna Google,Tidak bisa di-update,2024-11-20 18:45:20
id.go.kpu.sirekap2024,81e42732-6e1a-4fb8-b4fa-abf060cdb785,Pengguna Google,Lancar lancar,2024-11-20 18:44:34
id.go.kpu.sirekap2024,fdd62546-bcf6-435d-89ea-5b666e74c6aa,Pengguna Google,aplikasi ini tidak mau terupdate,2024-11-20 18:38:20
id.go.kpu.sirekap2024,cc51ebae-afb9-4275-9e05-fb81ff2bd148,Pengguna Google,sangat baik,2024-11-20 18:36:30
id.go.kpu.sirekap2024,f0c4b631-e152-4869-81b6-40093a4c3135,Pengguna Google,Ok lh,2024-11-20 18:32:53
id.go.kpu.sirekap2024,4fec688a-5fac-4d9c-983f-20dddd5bc12a,Pengguna Google,Semoga jaya KPU Semoga lancar d hari H Aamiin,2024-11-20 18:31:02
id.go.kpu.sirekap2024,966abfc6-23e1-4023-a99b-3573d2e1c6c5,Pengguna Google,Payah,2024-11-20 18:29:55
id.go.kpu.sirekap2024,10819788-acad-477f-b759-0d1407e93010,Pengguna Google,Bintang 1 dulu ntar kalau udah gampang digunakan baru dikasih bintang 5,2024-11-20 18:26:31
id.go.kpu.sirekap2024,e3d3bd01-3747-4395-8d9f-f5f3b8e56fce,Pengguna Google,"Mudah""an pas hari H lancar tidak ada kendala",2024-11-20 18:20:12
id.go.kpu.sirekap2024,43a50d24-fb61-4661-87ee-64381408b4c9,Pengguna Google,Smoga lancar Amin,2024-11-20 18:19:20
id.go.kpu.sirekap2024,be4ab80b-8793-41c5-9804-ad64e8b1bf2b,Pengguna Google,Alhamdulillah lancar,2024-11-20 18:14:19
id.go.kpu.sirekap2024,3c4bb09b-c272-445a-9740-bec320d4553f,Pengguna Google,punya saya gk bisa di update apk ke versi 2.73 nya ya??mohon solusinya,2024-11-20 18:14:16
id.go.kpu.sirekap2024,a810158c-b67f-497f-96b3-25a507372d57,Pengguna Google,moga saja lancar tanpa kendala sampai hari H,2024-11-20 18:13:56
id.go.kpu.sirekap2024,6c4997f4-24d5-42fd-beca-f89bd049e0a3,Pengguna Google,Sangat membantu sekali apk ini👍,2024-11-20 18:13:21
id.go.kpu.sirekap2024,355227c0-21d6-4c19-a897-b70cd9a7a23a,Pengguna Google,"Kelaz menyala sirekap, pemerintah harus seperti ini sangat baik dan keren🔥🔥",2024-11-20 18:08:51
id.go.kpu.sirekap2024,8b1699c8-3f69-4dfc-bdeb-81bf8eeb4d2e,Pengguna Google,Sanagat luar biasa,2024-11-20 18:08:16
id.go.kpu.sirekap2024,cf2dacb0-c0f0-4b6e-9b48-b1b64fa28661,Pengguna Google,"Aplikasi masih uji nyoba, jadi apabila mau update masih ada kendala di karenakan ruang HP. Agat lebih mudah di gunakkan oleh pengguna baru APL sirekap agar pengunggahan maupun pengupdatean lebih di mudahkan lagi",2024-11-20 18:04:20
id.go.kpu.sirekap2024,fe6bdd5f-160e-4dba-a664-2cd0bbad7e6b,Pengguna Google,Mudah2an lancar pas hari H,2024-11-20 17:54:48
id.go.kpu.sirekap2024,44a254f2-2046-4498-8677-c72fe3a94a8e,Pengguna Google,Mantap..!!!,2024-11-20 17:50:51
id.go.kpu.sirekap2024,a94c3511-da43-4941-b56d-104672028cad,Pengguna Google,"Binta sudah menjelaskan semuanya, betapa ""bagusnya""",2024-11-20 17:47:07
id.go.kpu.sirekap2024,f7d377cf-7912-40b5-a87e-8349bcf2b63a,Pengguna Google,sudah ada contohnya pas pilpres kemarin kok gaada kemajuan malah sama aja,2024-11-20 17:38:54
id.go.kpu.sirekap2024,05b9d760-29ec-446d-9e3a-725c05303a90,Pengguna Google,👍,2024-11-20 17:37:01
id.go.kpu.sirekap2024,aa024c7a-af4b-4d5f-b1d6-5ceea643e9c7,Pengguna Google,"Kalo gabisa buat aplikasi yang optimal mending buat web aja, anggaran untuk pembuatan aplikasi alihkan untuk anggaran server. Pertimbangankan juga untuk mengubah scan angka yang ditulis manual menjadi scan bullet (mengubah lembar C-Pleno menjadi bullet seperti kertas ujian nasional). Kami sebagai pengguna tidak memerlukan UI yang bagus, yang kami perlukan hanya UX yang nyaman.",2024-11-20 17:36:05
id.go.kpu.sirekap2024,b0fe35b5-e730-478c-8c04-54dc58dfd818,Pengguna Google,Kenpa tidak bisa di update ini dari 2.71 ke 2.73 ??,2024-11-20 17:35:17
id.go.kpu.sirekap2024,66703557-fe32-4469-ba26-3f8e9dfc20db,Pengguna Google,"Semoga tidak seperti waktu pilpres kemarin, ada surat suara yg kurang dan tidak sesuai.",2024-11-20 17:34:51
id.go.kpu.sirekap2024,2114f8af-6342-442b-abd3-c52eabe76a74,Pengguna Google,Ribet,2024-11-20 17:30:32
id.go.kpu.sirekap2024,03cac93c-17bf-4512-b7e8-9827091232e0,Pengguna Google,👍👍👍,2024-11-20 17:29:25
id.go.kpu.sirekap2024,2d91e676-93ad-48a8-8185-142144ed5003,Pengguna Google,Untuk versi terbaru sangat lh bagus dan menolong pengguna sirekap,2024-11-20 17:24:54
id.go.kpu.sirekap2024,4fe02df1-92aa-452a-b604-af16c9757d7d,Pengguna Google,Kelemahannya Sering minta up grade,2024-11-20 17:19:31
id.go.kpu.sirekap2024,206b7e95-8cc5-4c40-8cdd-a9562b90de4b,Pengguna Google,luar biasa aplikasinya,2024-11-20 17:15:44
id.go.kpu.sirekap2024,ecef59a5-9700-4498-9926-6edf150b4d06,Pengguna Google,"Lebih ke kemampuan server juga si sepertinya...untuk aplikasi sejauh kemarin uji coba beban dengan mengupload sesuai kondisi pada hari H, agak membutuhkan waktu di pengunggahan berkas... Sebenarnya tampilan aplikasi ya gak jauh beda dengan pemilu kemarin, tapi kok ya ukurannya segajah, apalagi kalau sudah digunakan untuk login dan mengambil gambar, langsung bengkakl 2x lipatnya. Secar keseluruhan kinerjanya sudah bagus, hanya tolong dikondisikan saat hari H agar servernya bisa mengakomodir",2024-11-20 17:03:36
id.go.kpu.sirekap2024,54ae4051-f393-4ab7-932e-9c7fd70a15f7,Pengguna Google,"Mudah digunakan oleh berbagai kalangan umur, tidak ada kendala saat masuk, dengan memakai teknologi terbaru semua jenis smartphone bisa mengaksesnya, saran kedepannya ada fitur akses barcode juga",2024-11-20 17:00:13
id.go.kpu.sirekap2024,739b397c-4357-42ed-a73a-d1cd9491b7be,Pengguna Google,"Kok gk bisa di update ya, Ada apa gerangan?",2024-11-20 16:58:14
id.go.kpu.sirekap2024,0d6b5012-0cd1-4c3d-8bf5-778b0c1babde,Pengguna Google,Kok bisa2 nya aplikasi ini gak beres dari februari sampe skrg,2024-11-20 16:14:13
id.go.kpu.sirekap2024,c68b156c-7a4a-4c16-ac3f-1e5870cc32a5,Pengguna Google,rudet,2024-11-20 15:58:12
id.go.kpu.sirekap2024,b52460a4-e8f2-4229-b3af-5c43381451a4,Pengguna Google,Good,2024-11-20 13:52:50
id.go.kpu.sirekap2024,6fd68322-5c42-4eee-9f23-25d28a904d8e,Pengguna Google,bagus,2024-11-20 13:01:37
id.go.kpu.sirekap2024,c4f04cfe-ba45-4b6d-b7e1-6d6296630cf3,Pengguna Google,"Pas sudah terverifikasi dan kluar ,sekarang tidak bisa maauk lagi",2024-11-20 13:01:18
id.go.kpu.sirekap2024,a88743ce-d967-4c0b-a0b8-4df9fbeac085,Pengguna Google,aplikasi hebat,2024-11-20 12:36:21
id.go.kpu.sirekap2024,43e94926-32b2-4738-acc4-4e5e18643a90,Pengguna Google,tolong di permuda cara masuknya,2024-11-20 11:50:38
id.go.kpu.sirekap2024,2c458e5a-f162-451a-80b9-b35ada1eb050,Pengguna Google,Kenapa tidak bisa di update,2024-11-20 11:43:34
id.go.kpu.sirekap2024,17046178-29f0-4e07-9be3-dcc42bf1c941,Pengguna Google,bintang yang berbicara,2024-11-20 11:05:55
id.go.kpu.sirekap2024,3a318b22-d2ff-4520-9451-b293ad684cd9,Pengguna Google,Bagus,2024-11-20 10:43:43
id.go.kpu.sirekap2024,376c49e5-6f30-4bb9-b6df-46101af04919,Pengguna Google,Good,2024-11-20 09:55:38
id.go.kpu.sirekap2024,d896de4e-4363-49d6-8976-d6a030939f71,Pengguna Google,Mantapp,2024-11-20 09:41:56
id.go.kpu.sirekap2024,9cd1127c-827f-484a-b2da-a68dd1c220d0,Pengguna Google,Mesti angel,2024-11-20 08:40:27
id.go.kpu.sirekap2024,a1be6d90-fc53-4ebc-b9f1-409ed7721c7b,Pengguna Google,"Diperbaiki buat negara!! Yg bagus aplikasi, jangan eror2 terus, gimana pas hari H",2024-11-20 08:20:07
id.go.kpu.sirekap2024,07caa291-187f-4071-ac2c-d3521930b640,Pengguna Google,Baik,2024-11-20 06:39:55
id.go.kpu.sirekap2024,9fa5f969-60d3-4bd5-b089-5784d58e7b37,Pengguna Google,"Tolong di perbaiki lagi , jgn setiap mau masuk harus upgrade terus, bukan mempercepat dan memperlancar kerja malah memper lambat kerjaan",2024-11-20 06:20:39
id.go.kpu.sirekap2024,19fdd6f6-13d8-4b7a-9801-e142ee8b2a37,Pengguna Google,Sirekap dapat mempercepat perhitungan suara,2024-11-20 04:22:40
id.go.kpu.sirekap2024,c05b6c8e-7102-441a-bef4-e9ff18aaee49,Pengguna Google,Sangat membantu,2024-11-20 03:46:47
id.go.kpu.sirekap2024,8c7ab2d1-d00d-4683-b6bb-8945a71bff8e,Pengguna Google,"Untuk saat ini tidak ada masalah,semoga dihari haknya tidak bermasalah dan lancar.",2024-11-20 01:07:31
id.go.kpu.sirekap2024,d3b164fc-9d2d-4fc2-9eaf-fac6217aa2df,Pengguna Google,Aplikasi Sirekap selalu bikin darah mendidih 😂,2024-11-19 22:13:22
id.go.kpu.sirekap2024,451ad6fb-96e6-4f38-b25a-1913e364066c,Pengguna Google,Sangat membantu dalam tahapan PILKADA 2024 KPPS sangat mudah untuk mengakses data,2024-11-19 22:13:18
id.go.kpu.sirekap2024,da130ee3-aa96-4552-a9ce-0e6f6496e47f,Pengguna Google,tolong di benai untuk tingkat saat gunakan kamera gmbar goyang dan lambat fokusnya,2024-11-19 22:02:45
id.go.kpu.sirekap2024,60840f29-0684-4188-bd84-436b85dfab78,Pengguna Google,Sirekap mantap lemotnya,2024-11-19 21:30:20
id.go.kpu.sirekap2024,bdb34919-8444-4686-8c6a-eb01c190c59e,Pengguna Google,Buat apa ada aplikasi sirekap jika proses untuk login nya pun sulit.,2024-11-19 21:20:00
id.go.kpu.sirekap2024,7d404310-1f8f-4b39-81c2-a6c0cff89795,Pengguna Google,Baguss,2024-11-19 20:39:47
id.go.kpu.sirekap2024,783b5291-95c6-41e2-bd49-9b50ddedb95d,Pengguna Google,Min aplikasinya tidak bisa di-update per 19 November 2024,2024-11-19 20:35:44
id.go.kpu.sirekap2024,1e8e69f8-762a-419b-b48d-9876a7e672d2,Pengguna Google,"Kalo kata saya mah mending ini apk batalin, kebanyakan kendalanya.. kalo belom siap pake aplikasi mending gak usah dari pada udah deket pemilihan tapi banyak kendala.. uji cobanya nanti aja setelah pemilihan, saya ngalamin dari pemilu sampe pilkada",2024-11-19 20:32:01
id.go.kpu.sirekap2024,bed492da-1c24-47d3-b286-e28099832d58,Pengguna Google,🙏,2024-11-19 20:28:57
id.go.kpu.sirekap2024,b8168cab-09ce-458c-baa8-ccbd7eaf579e,Pengguna Google,"Kenapa tidak bisa login ke dalam aplikasi sirekap ini, padahal login bimtek 1 dan bimtek 4 aman2 aja, sekarang login bimtek 5 gak bisa sama sekali, mohon bantuannya",2024-11-19 20:11:41
id.go.kpu.sirekap2024,1ed790e7-bc01-490b-b011-61e9d45fed7a,Pengguna Google,Susah untuk login,2024-11-19 20:07:36
id.go.kpu.sirekap2024,e9fd9cfd-bdea-4524-b992-de1c4353cf67,Pengguna Google,Bagus bikin saya pusing tujuh keliling bukan karena kesulitannyah tapi gangguan sistem aplikasi sirekap nyah banyak di ome ome ku pemangku kebijakan nyah,2024-11-19 20:04:54
id.go.kpu.sirekap2024,012f6271-07a7-4b34-8aa3-9fc21bb2ff20,Pengguna Google,Ok bagus,2024-11-19 19:40:03
id.go.kpu.sirekap2024,6c3612f1-497a-44e1-ba15-c0e3eeddc44d,Pengguna Google,Semoga sistem nya lancar dan lebih baik,2024-11-19 18:49:05
id.go.kpu.sirekap2024,cda0abc7-9096-4caa-a63c-99f490905859,Pengguna Google,"Aplikasi kocak , masuk username dan password yg sudah tersimpan malah gak bisa gak bisa login kocak",2024-11-19 18:48:54
id.go.kpu.sirekap2024,d3e85b94-05d6-449f-b8be-9074a29a053a,Pengguna Google,Gemana cara kalau lupa password serekap,2024-11-19 18:43:33
id.go.kpu.sirekap2024,cdf823bc-5f49-42cd-9013-d906fffc360d,Pengguna Google,Aplikasi sampah angka angka udah bener seperti di arahan masih aja ada yang ngga kebaca padahal nulisnya udah bener,2024-11-19 17:44:49
id.go.kpu.sirekap2024,cdde4b14-52d6-44eb-9f3f-6cdd48d4b566,Pengguna Google,"Kalau nanti aplikasinya nggak lancar, jangan menyalahkan petugas sirekapnya ya ...",2024-11-19 16:36:23
id.go.kpu.sirekap2024,2af09870-9129-46dd-b3e9-7de048c50a95,Pengguna Google,versi 2.73 seperti arahan,2024-11-19 16:35:54
id.go.kpu.sirekap2024,de7624d8-751f-475b-8887-c4c89d861fc1,Pengguna Google,Terbaik,2024-11-19 16:29:14
id.go.kpu.sirekap2024,b5865d47-cabf-4d90-ad47-fa83fe70d52e,Pengguna Google,Ini knapa gak bisa di update aplikasinya.,2024-11-19 15:18:09
id.go.kpu.sirekap2024,2e25fbe0-1c21-44ab-8bef-9268a56ac645,Pengguna Google,"Setidaknya berikanlah opsi lupa password, jadinya nggak bingung harus tanya kesana kemari, berkali-kali nyoba login gagal terus, solusinya gimana ini",2024-11-19 14:58:44
id.go.kpu.sirekap2024,5088d17e-5359-4219-84c4-897e4e12c08e,Pengguna Google,Aplikasi sudah di install. Tapi sampai sekarang notifikasi dari kpu belum ada. Tolong segera diatasi. Makin kesini makin dekat hari pemungutan suara,2024-11-19 14:52:55
id.go.kpu.sirekap2024,310e0729-0e5e-41f6-903a-e04e236915d9,Pengguna Google,Saya gk bisa submit....udah 1000 kali unistal dan instal ulang..terus aja gitu..,2024-11-19 14:22:58
id.go.kpu.sirekap2024,748c80d5-999a-4012-8b87-e566ffae5de8,Pengguna Google,tidak bisa,2024-11-19 14:08:25
id.go.kpu.sirekap2024,229b9935-9ffc-4249-b4ef-b7d61f934041,Pengguna Google,Bad,2024-11-19 12:32:00
id.go.kpu.sirekap2024,4ac18b6c-5541-4c54-958a-44e5b02e402e,Pengguna Google,Aneh,2024-11-19 12:31:17
id.go.kpu.sirekap2024,7b944a37-6376-4128-a16d-52dc7bb53a4f,Pengguna Google,Semoga aflikanya tidak mainfrance saat hari H nanti,2024-11-19 12:24:22
id.go.kpu.sirekap2024,5097c1da-0aeb-45ef-baf9-9e3a8ff49a68,Pengguna Google,Gak bisa update,2024-11-19 12:09:25
id.go.kpu.sirekap2024,0e57bb80-e331-4c7a-919d-9429cc47990d,Pengguna Google,Berjalan baik.. Kalau pas update gak bisa tinggal di uninstall dulu ttus install kembali... OK,2024-11-19 11:53:25
id.go.kpu.sirekap2024,4c6ef91b-20f3-43cc-98a2-cdc073c1bc70,Pengguna Google,Akun saya tidak bisa masuk disable terus keterangan nya,2024-11-19 10:50:44
id.go.kpu.sirekap2024,3aa223f0-19cf-49cd-b0ea-eee3f674e1e2,Pengguna Google,Ngaa bisa di update 🔥🔥,2024-11-19 10:09:44
id.go.kpu.sirekap2024,3efc4512-734e-4038-99a6-4adb123a570c,Pengguna Google,Bermaanfaat bagi orang,2024-11-19 09:52:18
id.go.kpu.sirekap2024,df0c9dd8-32a3-4f07-ae1f-2bfee42d799d,Pengguna Google,Tidak layak untuk digunakan,2024-11-19 08:24:48
id.go.kpu.sirekap2024,b6b382a9-ea69-41b5-8ae6-0011e21fc4d0,Pengguna Google,Digitalisasi eek kucing,2024-11-19 07:57:30
id.go.kpu.sirekap2024,8c9c25f3-36a5-48b7-b6f3-5d44db4f4e48,Pengguna Google,Baik,2024-11-19 07:53:53
id.go.kpu.sirekap2024,6d1ef42e-13c8-43c1-bbc2-e61d96b5d3a2,Pengguna Google,"Anggaran besar Aplikasi burik, susah login akun disable aja terus, update terus sampai mencret, kenapa ga ada tombol lupa password?",2024-11-19 05:30:02
id.go.kpu.sirekap2024,b7f4ad36-8bd9-4282-aa01-90346da23a69,Pengguna Google,Ruwet,2024-11-19 04:12:36
id.go.kpu.sirekap2024,6d819bbd-7494-41fa-b9da-fc61e2da9fe7,Pengguna Google,Kenapa gak bisa Update ya???,2024-11-18 23:05:16
id.go.kpu.sirekap2024,8bfd9435-2b78-49cf-ab81-84c61003ba1e,Pengguna Google,"Account is disabled, contact your administration apa maksudnya ya",2024-11-18 21:31:18
id.go.kpu.sirekap2024,cee4ad8f-a3b4-4a40-9ee8-a03ffac02e43,Pengguna Google,Mantap keuren,2024-11-18 21:26:01
id.go.kpu.sirekap2024,84d3d9ec-d1f9-422c-b4f2-9236998031e3,Pengguna Google,Sangat bagus👍,2024-11-18 21:11:31
id.go.kpu.sirekap2024,e301718c-293d-49e9-a06e-807ed96977b5,Pengguna Google,Tolong diperbaiki lagi,2024-11-18 20:59:56
id.go.kpu.sirekap2024,1c7fc377-c8ff-4b6c-a5e3-d9cce1160866,Pengguna Google,Sangat menyenangkan,2024-11-18 20:37:03
id.go.kpu.sirekap2024,8e5166f9-3203-4f8b-b798-1750a8bfed06,Pengguna Google,Sudah oke. Jadi naik ratingnya,2024-11-18 19:05:10
id.go.kpu.sirekap2024,f20c7725-c368-410c-9ac7-f1fc7c0e2371,Pengguna Google,👍,2024-11-18 18:51:10
id.go.kpu.sirekap2024,97508ca8-13c2-4c7e-a586-5669b8a48ae3,Pengguna Google,Ok,2024-11-18 17:56:01
id.go.kpu.sirekap2024,299ce52e-43e2-40b6-b4fe-ff62f8e31b5d,Pengguna Google,Kalau lupa password akun ini bagaimana cara memulihkannya yah?,2024-11-18 17:48:05
id.go.kpu.sirekap2024,df51f080-6c92-4dda-b761-d1a0f0fa6f31,Pengguna Google,Mau update ga bisa²,2024-11-18 16:45:25
id.go.kpu.sirekap2024,c510e2c2-873c-4b66-bcd3-cce358438979,Pengguna Google,Aplikasinya mudah dan sangat membantu,2024-11-18 14:54:58
id.go.kpu.sirekap2024,1fbd6c77-9207-4e9e-86eb-da72caf4739b,Pengguna Google,Ok,2024-11-18 14:49:07
id.go.kpu.sirekap2024,55e10315-9623-47b1-825a-2f4a28730e45,Pengguna Google,mudah²n bermamfaat,2024-11-18 14:25:27
id.go.kpu.sirekap2024,1b0cdb0d-eece-4f1d-b299-52b192c21afd,Pengguna Google,Mau submit saja susah🤦‍♀️,2024-11-18 14:22:26
id.go.kpu.sirekap2024,02f19a2e-8049-4857-9e9e-099aa3204b2c,Pengguna Google,Semoga di Hari H semua berjalan Lancar,2024-11-18 14:08:39
id.go.kpu.sirekap2024,2dc4e846-9250-459d-b782-08d37c5165ba,Pengguna Google,Bagus,2024-11-18 13:50:58
id.go.kpu.sirekap2024,f7db78b1-7fbd-4d0f-aeb0-32dc6aa681ff,Pengguna Google,"Susah masuknya, klik sumbit gagal terus",2024-11-18 13:50:38
id.go.kpu.sirekap2024,919f553a-f1b1-4501-a0dd-a3a3696997db,Pengguna Google,Bagus,2024-11-18 13:35:34
id.go.kpu.sirekap2024,c8690fe4-1da1-4a1a-ab6a-3e5dc11636b9,Pengguna Google,awal masuk eror mulu,2024-11-18 13:30:54
id.go.kpu.sirekap2024,77122d48-04e0-4cc0-9f5d-b9ee534d0fe6,Pengguna Google,"ga bisa update 2.73, apa harus uninstall dulu yg 2.71 ? ga bisa langsung di update ?",2024-11-18 13:23:56
id.go.kpu.sirekap2024,3ae09ea6-aba7-47d4-86fa-ce3caca9e56c,Pengguna Google,Oke,2024-11-18 12:51:20
id.go.kpu.sirekap2024,2c8d11a6-c823-4a46-afb5-e13e85f487ae,Pengguna Google,Ok,2024-11-18 12:37:41
